Iteration,QD-Score,Coverage,Maximum,Average
389,3710479.434711327,0.8956,8279.495930863917,1657.2038565034957
390,3712071.2587940847,0.8956,8279.495930863917,1657.914809644522
391,3717652.181491128,0.8956,8279.495930863917,1660.4074057575383
392,3717796.9229144244,0.8956,8279.495930863917,1660.472051323995
393,3718014.7486824547,0.8956,8279.495930863917,1660.5693384021683
394,3720560.4497423638,0.8956,8279.495930863917,1661.706319670551
395,3720681.7230363553,0.8956,8279.495930863917,1661.7604837143167
396,3720744.0352134462,0.8956,8279.495930863917,1661.7883140747863
397,3721253.087385393,0.8956,8279.495930863917,1662.0156710073218
398,3721854.9322824087,0.8956,8279.495930863917,1662.2844717652563
399,3725688.4902825085,0.8956,8279.495930863917,1663.9966459502048
400,3728884.073224267,0.8956,8279.495930863917,1665.4238826370108
401,3728884.073224267,0.8956,8279.495930863917,1665.4238826370108
402,3731576.6560784755,0.8956,8279.495930863917,1666.6264654213826
403,3731589.1316115186,0.8956,8279.495930863917,1666.6320373432418
404,3732655.9747237554,0.8956,8279.495930863917,1667.1085193049375
405,3733282.3846870875,0.8956,8279.495930863917,1667.3882915083018
406,3734793.575311482,0.8956,8279.495930863917,1668.0632314923992
407,3735873.921831687,0.8956,8279.495930863917,1668.5457444536341
408,3741743.7696277867,0.8968,8279.495930863917,1668.931208576176
409,3746808.5276521808,0.8968,8279.495930863917,1671.190244269483
410,3747440.308088325,0.8968,8279.495930863917,1671.4720375059433
411,3751768.2259202898,0.8968,8279.495930863917,1673.4024201250177
412,3752210.64825638,0.8968,8279.495930863917,1673.5997539056111
413,3762794.436425958,0.8968,8279.495930863917,1678.3204444361988
414,3762794.436425958,0.8968,8279.495930863917,1678.3204444361988
415,3770444.7791265426,0.8968,8279.495930863917,1681.7327293160315
416,3770621.726685907,0.8968,8279.495930863917,1681.8116532943386
417,3771583.9699206227,0.8968,8279.495930863917,1682.240842961919
418,3775278.0582955023,0.8968,8279.495930863917,1683.8885184190465
419,3777656.6455659783,0.8968,8279.495930863917,1684.9494404843792
420,3778481.90701277,0.8968,8279.495930863917,1685.3175321198796
421,3779442.897410611,0.8968,8279.495930863917,1685.7461629842155
422,3780266.4229988763,0.8968,8279.495930863917,1686.1134803741643
423,3781630.822474808,0.8968,8279.495930863917,1686.722043922751
424,3782849.318184262,0.8968,8279.495930863917,1687.2655299662185
425,3783049.6597595653,0.8968,8279.495930863917,1687.3548883851763
426,3783531.562560874,0.8968,8279.495930863917,1687.569831650702
427,3783811.712400801,0.8968,8279.495930863917,1687.6947869762716
428,3784169.141863206,0.8968,8279.495930863917,1687.8542113573621
429,3784470.6122400598,0.8968,8279.495930863917,1687.9886762890544
430,3784867.73569207,0.8968,8279.495930863917,1688.16580539343
431,3785071.578333592,0.8968,8279.495930863917,1688.2567253941088
432,3795027.6325380085,0.8968,8279.495930863917,1692.6974275370244
433,3796670.3586915787,0.8968,8279.495930863917,1693.4301332255034
434,3796728.13630744,0.8968,8279.495930863917,1693.4559037945764
435,3798433.735247208,0.8968,8279.495930863917,1694.216652652635
436,3800116.9047516095,0.8968,8279.495930863917,1694.9673973022343
